a0,a1,a2,a3,a4,a0_f1,a0_f2,a0_f3,a0_f4,a0_f5,a0_f6,a0_f7,a0_f8,a1_f1,a1_f2,a1_f3,a1_f4,a1_f5,a1_f6,a1_f7,a1_f8,a2_f1,a2_f2,a2_f3,a2_f4,a2_f5,a2_f6,a2_f7,a2_f8,a3_f1,a3_f2,a3_f3,a3_f4,a3_f5,a3_f6,a3_f7,a3_f8,a4_f1,a4_f2,a4_f3,a4_f4,a4_f5,a4_f6,a4_f7,a4_f8,a0_rms,a0_mav,a0_wl,a0_zc,a0_ssc,a0_wamp,a1_rms,a1_mav,a1_wl,a1_zc,a1_ssc,a1_wamp,a2_rms,a2_mav,a2_wl,a2_zc,a2_ssc,a2_wamp,a3_rms,a3_mav,a3_wl,a3_zc,a3_ssc,a3_wamp,a4_rms,a4_mav,a4_wl,a4_zc,a4_ssc,a4_wamp,label,action_name
-1.38,4.12,3.44,24.62,-1.25,88.35,165.62,183.21,32.65,93.94,87.17,37.00,64.00,42.08,62.23,78.02,22.00,74.59,62.23,55.09,22.00,59.19,70.96,81.82,35.51,66.87,10.69,86.99,105.00,70.35,152.96,67.98,44.00,49.76,35.30,143.86,222.00,14.03,13.41,31.83,18.11,31.15,37.36,11.12,12.00,26.47,20.72,384.00,8.00,7.00,12.00,13.95,11.00,231.00,7.00,7.00,12.00,16.34,12.01,293.00,7.00,8.00,10.00,25.61,19.38,455.00,7.00,10.00,15.00,5.78,4.12,110.00,7.00,9.00,3.00,3,엄지 굽히기 (Thumb Flex)
-3.88,13.75,-22.25,-20.06,3.56,103.70,135.02,144.11,68.31,55.45,110.98,3.32,104.00,21.42,49.19,99.69,44.00,63.63,49.19,62.82,44.00,57.79,74.66,85.97,36.69,65.09,6.72,88.14,110.00,71.73,144.25,66.10,45.35,49.86,46.27,142.34,211.00,11.57,15.56,30.99,18.68,28.94,40.35,10.95,15.00,24.24,18.84,376.00,8.00,7.00,12.00,14.29,11.34,242.00,7.00,7.00,13.00,16.71,12.28,303.00,8.00,7.00,10.00,24.93,18.69,488.00,8.00,11.00,15.00,5.85,4.31,108.00,7.00,9.00,3.00,3,엄지 굽히기 (Thumb Flex)
-13.38,12.38,-20.94,-9.75,8.56,110.71,111.02,142.45,65.07,73.97,86.98,20.68,80.00,18.71,59.90,107.08,49.19,50.22,47.11,63.68,22.00,64.40,95.62,84.74,57.07,51.23,21.59,93.28,89.00,70.47,133.32,76.01,34.79,39.38,38.76,139.57,222.00,14.66,31.53,15.38,34.37,27.27,32.68,14.72,1.00,22.67,17.72,336.00,7.00,6.00,11.00,14.49,11.34,231.00,6.00,6.00,12.00,17.56,13.44,297.00,8.00,6.00,10.00,24.51,18.00,488.00,8.00,12.00,15.00,6.03,4.55,104.00,6.00,8.00,2.00,3,엄지 굽히기 (Thumb Flex)
-34.38,-29.56,-0.31,-30.38,-2.12,120.26,149.05,99.43,113.04,80.41,63.35,67.54,32.00,22.32,27.33,131.55,80.08,17.68,37.83,86.81,11.00,59.93,91.73,90.16,58.52,45.34,24.89,97.47,83.00,82.11,148.00,62.00,46.67,29.41,47.02,128.27,244.00,10.18,28.38,19.01,35.44,23.25,35.31,17.50,6.00,24.19,18.27,344.00,6.00,5.00,11.00,16.37,13.49,264.00,6.00,5.00,12.00,17.50,13.10,307.00,7.00,6.00,10.00,25.61,19.38,499.00,7.00,12.00,15.00,6.02,4.42,112.00,6.00,9.00,3.00,3,엄지 굽히기 (Thumb Flex)
-17.38,2.75,4.69,33.56,-6.69,132.14,153.56,86.92,114.59,91.93,56.22,54.16,48.00,18.45,37.16,122.19,77.78,19.78,32.23,97.50,22.00,59.93,91.73,90.16,58.52,45.34,24.89,97.47,83.00,55.51,151.57,50.63,73.79,60.08,79.74,105.48,277.00,3.47,30.36,18.43,42.20,29.64,28.43,16.68,1.00,24.59,18.89,352.00,5.00,5.00,12.00,16.27,13.06,286.00,6.00,6.00,12.00,17.50,13.10,312.00,8.00,6.00,10.00,27.03,21.44,554.00,7.00,12.00,15.00,6.26,4.77,115.00,7.00,8.00,3.00,3,엄지 굽히기 (Thumb Flex)
38.50,13.06,10.31,-10.44,-8.25,100.16,171.09,82.26,148.22,123.17,29.49,47.49,82.00,24.12,42.60,124.68,88.68,8.87,42.60,86.67,11.00,53.93,96.47,88.24,57.07,50.47,20.60,103.47,77.00,55.51,151.57,50.63,73.79,60.08,79.74,105.48,277.00,3.57,36.94,12.72,41.11,30.30,34.52,14.80,6.00,26.47,21.81,402.00,5.00,5.00,13.00,16.60,13.58,275.00,6.00,5.00,12.00,17.66,13.52,292.00,7.00,5.00,9.00,27.03,21.44,587.00,7.00,13.00,15.00,6.60,5.16,109.00,6.00,7.00,3.00,3,엄지 굽히기 (Thumb Flex)
4.00,-37.81,8.31,-9.75,9.56,92.16,178.99,75.17,149.46,123.06,37.39,43.91,74.00,45.15,83.79,59.70,103.77,64.78,105.49,47.96,55.00,27.88,128.22,56.48,26.40,32.10,52.55,75.09,109.00,66.51,140.84,58.53,83.77,66.30,79.39,116.39,266.00,1.73,34.29,15.52,44.10,33.26,35.58,13.78,9.00,26.48,22.00,412.00,5.00,5.00,13.00,18.23,15.21,297.00,6.00,6.00,12.00,16.88,12.81,271.00,7.00,5.00,8.00,27.15,21.97,576.00,7.00,12.00,14.00,6.83,5.37,119.00,6.00,8.00,4.00,3,엄지 굽히기 (Thumb Flex)
-28.00,5.50,2.00,12.25,-9.88,92.16,178.99,75.17,149.46,123.06,37.39,43.91,74.00,36.72,73.22,66.93,94.63,70.96,112.02,51.86,66.00,26.95,131.41,54.05,28.84,28.23,49.02,78.05,104.00,66.51,140.84,58.53,83.77,66.30,79.39,116.39,266.00,8.62,37.74,17.49,45.61,38.78,33.28,11.12,18.00,26.48,22.00,420.00,6.00,5.00,13.00,18.24,15.12,341.00,7.00,7.00,13.00,16.87,12.75,260.00,6.00,4.00,7.00,27.15,21.97,587.00,8.00,12.00,14.00,7.28,5.86,128.00,7.00,8.00,4.00,3,엄지 굽히기 (Thumb Flex)
43.81,4.81,30.88,65.00,-17.50,66.32,193.27,101.82,148.95,162.63,67.45,20.13,23.00,34.10,68.75,63.48,101.41,76.99,113.75,44.14,55.00,36.51,131.24,67.18,44.94,45.18,51.61,75.32,122.00,51.12,141.49,126.42,148.71,89.38,11.73,75.73,334.00,14.02,36.55,23.48,51.42,41.60,38.21,14.20,12.00,28.77,25.09,462.00,6.00,5.00,13.00,18.23,14.87,341.00,7.00,7.00,13.00,18.31,13.73,267.00,5.00,5.00,7.00,31.91,27.12,622.00,9.00,11.00,14.00,8.00,6.19,111.00,6.00,7.00,3.00,3,엄지 굽히기 (Thumb Flex)
84.88,-37.12,28.31,-14.69,-6.19,98.91,180.18,161.89,211.37,184.85,82.40,63.00,86.00,39.65,62.34,96.22,79.32,109.27,142.53,21.47,22.00,76.04,108.44,104.74,48.88,57.11,79.01,72.05,81.00,59.57,136.23,131.40,151.53,79.14,19.70,75.67,323.00,32.76,23.85,36.16,50.80,21.15,18.36,10.22,33.00,35.55,29.91,434.00,5.00,4.00,13.00,20.53,17.70,374.00,7.00,7.00,13.00,19.54,15.23,262.00,7.00,5.00,7.00,31.48,26.61,690.00,10.00,11.00,14.00,7.38,5.89,115.00,5.00,8.00,4.00,3,엄지 굽히기 (Thumb Flex)
1.38,6.88,-7.38,-4.38,14.44,152.97,144.11,179.12,212.42,129.56,28.16,8.20,30.00,39.65,62.34,96.22,79.32,109.27,142.53,21.47,22.00,86.83,98.16,106.05,39.82,46.62,68.18,74.89,92.00,70.30,125.84,124.87,141.04,79.85,20.10,79.87,334.00,28.37,29.36,38.20,56.72,21.57,17.54,14.25,39.00,33.01,27.45,490.00,5.00,5.00,13.00,20.53,17.70,407.00,8.00,7.00,13.00,19.09,14.72,292.00,8.00,4.00,8.00,31.27,26.09,668.00,10.00,11.00,14.00,7.94,6.17,128.00,6.00,7.00,5.00,3,엄지 굽히기 (Thumb Flex)
-53.12,-2.75,-14.00,-27.75,5.12,129.44,167.58,195.65,236.18,126.93,9.99,20.56,6.00,41.85,40.40,84.08,93.34,92.13,153.41,10.77,0.00,95.38,89.04,97.74,34.44,48.19,74.27,68.66,82.00,92.00,106.30,103.44,135.79,99.49,9.99,65.00,312.00,27.02,33.99,43.20,57.72,16.68,14.31,12.57,34.00,34.86,28.77,530.00,6.00,5.00,13.00,20.02,17.19,407.00,9.00,7.00,13.00,18.47,14.25,259.00,7.00,3.00,7.00,29.55,25.06,601.00,9.00,11.00,14.00,8.05,6.41,135.00,6.00,7.00,5.00,3,엄지 굽히기 (Thumb Flex)
-28.12,8.25,-21.56,-44.19,2.12,116.67,181.09,210.40,238.87,112.43,13.85,4.68,22.00,41.85,40.40,84.08,93.34,92.13,153.41,10.77,0.00,77.82,108.46,132.43,17.00,29.35,81.20,41.25,43.00,48.09,155.33,145.56,50.09,174.98,85.95,48.09,223.00,27.02,33.99,43.20,57.72,16.68,14.31,12.57,34.00,35.45,29.64,521.00,5.00,6.00,13.00,20.02,17.19,396.00,10.00,7.00,13.00,18.90,13.90,240.00,6.00,2.00,7.00,30.02,23.63,578.00,8.00,10.00,14.00,8.05,6.41,129.00,5.00,6.00,5.00,3,엄지 굽히기 (Thumb Flex)
-25.06,9.62,-16.25,-20.81,1.56,103.05,198.67,216.54,191.13,152.89,49.33,52.82,27.00,38.59,44.16,80.23,79.32,95.50,135.56,19.44,22.00,78.67,108.08,132.47,12.81,33.98,83.11,45.20,48.00,63.19,158.25,138.74,45.00,176.60,74.19,44.73,245.00,32.95,31.94,37.19,56.22,22.71,8.36,19.27,25.00,35.63,29.33,503.00,5.00,5.00,12.00,18.60,16.16,341.00,9.00,6.00,12.00,19.13,14.09,192.00,5.00,2.00,6.00,30.49,24.64,544.00,9.00,10.00,14.00,7.87,6.06,122.00,5.00,6.00,5.00,3,엄지 굽히기 (Thumb Flex)
-28.38,-23.38,2.38,4.69,-5.12,145.99,190.47,162.18,186.96,177.47,39.69,35.58,48.00,38.59,44.16,80.23,79.32,95.50,135.56,19.44,22.00,107.98,81.79,95.68,35.44,31.14,46.41,10.60,6.00,117.98,135.73,83.81,101.00,123.25,76.50,53.11,189.00,28.31,35.93,42.05,51.24,27.20,11.35,24.22,20.00,34.72,27.47,493.00,5.00,5.00,11.00,18.60,16.16,363.00,10.00,6.00,12.00,15.81,11.67,166.00,4.00,2.00,6.00,26.71,20.27,488.00,9.00,9.00,14.00,7.98,6.38,127.00,6.00,6.00,5.00,3,엄지 굽히기 (Thumb Flex)
28.62,8.25,13.62,-17.31,-2.81,145.99,190.47,162.18,186.96,177.47,39.69,35.58,48.00,54.83,25.77,65.74,69.57,86.77,150.23,25.11,0.00,96.41,93.34,105.94,34.06,42.86,34.47,10.80,6.00,117.98,135.73,83.81,101.00,123.25,76.50,53.11,189.00,23.31,40.86,43.18,51.00,27.75,6.36,19.43,25.00,34.72,27.47,517.00,5.00,6.00,11.00,18.45,15.47,374.00,10.00,7.00,12.00,16.19,12.33,178.00,4.00,2.00,7.00,26.71,20.27,466.00,9.00,9.00,14.00,7.99,6.46,127.00,5.00,6.00,5.00,3,엄지 굽히기 (Thumb Flex)
-4.38,-22.69,12.88,-14.56,0.19,145.99,190.47,162.18,186.96,177.47,39.69,35.58,48.00,23.42,41.87,55.10,39.66,114.22,153.81,56.68,33.00,84.49,103.89,105.15,46.04,42.05,42.94,14.32,6.00,155.63,93.44,112.70,57.00,146.57,40.47,66.98,145.00,23.31,40.86,43.18,51.00,27.75,6.36,19.43,25.00,34.72,27.47,550.00,6.00,7.00,12.00,19.24,17.02,396.00,11.00,8.00,12.00,16.52,12.98,152.00,3.00,2.00,6.00,26.07,18.65,422.00,8.00,8.00,13.00,7.99,6.46,125.00,6.00,6.00,5.00,3,엄지 굽히기 (Thumb Flex)
-19.38,-9.62,-20.44,-45.50,2.38,160.56,178.53,176.27,171.14,190.59,44.86,22.67,32.00,9.90,56.39,26.36,34.79,90.84,173.83,25.20,0.00,80.17,105.55,100.53,46.10,37.33,42.72,10.01,1.00,178.96,84.62,142.76,65.86,115.44,73.40,66.48,178.00,21.24,40.49,40.58,51.09,29.51,7.25,18.31,28.00,35.06,28.22,558.00,6.00,7.00,13.00,18.60,16.84,407.00,9.00,9.00,13.00,16.09,12.63,185.00,4.00,2.00,7.00,28.35,19.94,444.00,8.00,7.00,13.00,7.90,6.30,121.00,6.00,5.00,5.00,3,엄지 굽히기 (Thumb Flex)
-33.88,-7.56,-11.38,-11.81,1.06,178.15,179.48,195.14,176.53,171.20,22.80,38.38,56.00,41.51,64.09,13.74,66.91,80.02,140.89,53.07,33.00,72.31,100.33,90.44,31.14,48.83,33.62,24.81,16.00,184.10,92.08,143.38,75.58,116.07,65.65,60.68,167.00,20.66,32.83,43.52,40.11,36.17,4.48,20.56,17.00,36.02,29.34,550.00,6.00,6.00,13.00,17.70,16.24,363.00,8.00,8.00,12.00,14.97,11.72,174.00,6.00,3.00,7.00,28.51,20.37,455.00,8.00,7.00,13.00,7.34,5.70,112.00,6.00,5.00,4.00,3,엄지 굽히기 (Thumb Flex)
-11.38,-18.56,10.56,28.75,-9.25,168.48,161.50,202.07,153.71,179.28,4.99,55.48,80.00,41.51,64.09,13.74,66.91,80.02,140.89,53.07,33.00,73.08,85.78,99.71,34.01,54.79,50.11,9.82,1.00,185.69,37.09,193.70,111.21,72.62,88.23,39.90,112.00,28.40,21.97,54.52,40.79,26.30,10.46,22.47,28.00,35.06,28.22,558.00,6.00,7.00,13.00,17.70,16.24,341.00,7.00,8.00,12.00,15.16,12.24,192.00,7.00,3.00,8.00,28.87,21.81,433.00,8.00,6.00,13.00,7.72,6.25,118.00,6.00,5.00,5.00,3,엄지 굽히기 (Thumb Flex)
51.88,35.06,-11.75,19.12,6.12,187.75,85.52,278.02,192.75,103.30,71.52,65.77,4.00,33.22,84.08,24.90,88.68,94.84,144.08,48.48,11.00,67.93,96.61,89.11,24.41,65.73,59.59,11.82,12.00,174.79,54.76,179.48,99.30,52.12,110.21,42.01,90.00,18.87,30.78,51.55,31.05,29.50,20.11,30.53,38.00,37.20,31.16,568.00,6.00,6.00,13.00,19.53,17.45,385.00,8.00,8.00,12.00,15.45,12.84,209.00,7.00,4.00,9.00,27.43,20.09,400.00,7.00,7.00,13.00,7.83,6.39,132.00,7.00,5.00,6.00,3,엄지 굽히기 (Thumb Flex)
-5.50,3.44,-5.06,-2.88,2.56,158.59,118.44,263.56,163.52,96.52,104.88,105.74,38.00,34.00,64.55,14.05,93.98,89.71,133.63,60.55,11.00,60.45,103.35,88.65,32.02,63.40,57.28,5.64,1.00,174.79,54.76,179.48,99.30,52.12,110.21,42.01,90.00,9.87,35.10,59.19,34.48,20.56,16.79,21.64,29.00,36.19,28.88,594.00,7.00,7.00,13.00,18.54,16.24,363.00,7.00,8.00,12.00,15.45,12.70,215.00,7.00,5.00,9.00,27.43,20.09,422.00,8.00,7.00,14.00,7.71,6.08,117.00,6.00,5.00,5.00,3,엄지 굽히기 (Thumb Flex)
-35.00,-19.25,-4.38,-2.88,1.25,125.01,133.55,295.95,196.21,60.35,101.95,66.45,2.00,36.01,67.95,4.74,83.77,79.18,123.40,70.68,22.00,51.04,103.02,98.97,39.82,54.14,51.21,13.71,12.00,174.79,54.76,179.48,99.30,52.12,110.21,42.01,90.00,20.41,38.50,50.96,25.50,20.78,25.01,11.08,18.00,37.29,30.12,594.00,6.00,6.00,13.00,17.61,15.47,341.00,7.00,8.00,12.00,15.41,12.55,209.00,5.00,4.00,9.00,27.43,20.09,400.00,7.00,7.00,13.00,7.12,5.56,99.00,5.00,5.00,4.00,3,엄지 굽히기 (Thumb Flex)
-4.50,13.75,-14.38,-22.12,2.56,148.31,141.52,276.36,184.74,42.97,121.76,49.14,26.00,36.01,67.95,4.74,83.77,79.18,123.40,70.68,22.00,35.53,92.70,110.24,32.28,68.27,66.71,2.30,4.00,130.94,17.38,195.62,63.66,39.64,143.70,79.94,134.00,12.84,28.33,47.74,19.92,31.74,35.82,8.52,7.00,36.65,29.19,551.00,5.00,7.00,13.00,17.61,15.47,374.00,8.00,9.00,13.00,15.85,13.22,190.00,5.00,4.00,9.00,27.58,19.42,365.00,7.00,6.00,13.00,6.86,5.02,93.00,5.00,4.00,4.00,3,엄지 굽히기 (Thumb Flex)
-8.81,13.75,9.12,57.31,-3.31,90.73,88.96,268.07,133.81,89.21,179.58,66.56,85.00,36.01,67.95,4.74,83.77,79.18,123.40,70.68,22.00,11.86,69.06,104.61,11.40,73.22,48.19,21.97,20.00,111.16,7.71,181.75,49.65,17.36,121.17,56.95,111.00,18.14,15.73,34.15,7.81,28.42,29.78,10.04,21.00,34.70,25.22,514.00,5.00,7.00,12.00,17.61,15.47,330.00,7.00,8.00,12.00,13.79,11.34,212.00,6.00,5.00,10.00,23.77,17.94,364.00,6.00,6.00,13.00,5.46,3.94,88.00,4.00,5.00,3.00,3,엄지 굽히기 (Thumb Flex)
20.19,0.69,-5.31,-19.31,1.12,57.42,17.63,195.25,108.00,62.86,148.09,32.15,5.00,68.98,39.53,36.92,77.00,46.36,114.89,53.49,11.00,32.67,41.58,65.94,50.49,32.24,61.68,21.64,21.00,100.54,24.40,160.27,69.89,36.33,134.23,77.52,133.00,26.68,16.76,29.34,15.81,20.42,26.29,9.51,12.00,25.05,19.29,458.00,8.00,8.00,12.00,15.78,13.23,297.00,6.00,7.00,12.00,10.91,9.06,194.00,9.00,6.00,10.00,24.28,18.98,431.00,7.00,6.00,13.00,5.13,3.52,72.00,4.00,5.00,2.00,3,엄지 굽히기 (Thumb Flex)
-2.31,1.38,5.38,13.69,4.69,72.94,34.25,177.12,132.00,39.30,135.58,35.45,29.00,58.83,41.74,33.43,88.00,44.85,106.42,55.59,22.00,27.75,40.02,69.69,50.04,30.45,61.34,26.64,26.00,100.54,24.40,160.27,69.89,36.33,134.23,77.52,133.00,17.80,9.14,24.21,15.52,14.02,19.14,17.21,3.00,24.51,17.89,426.00,8.00,8.00,12.00,15.50,12.72,286.00,6.00,6.00,11.00,10.99,9.38,199.00,9.00,7.00,11.00,24.28,18.98,442.00,7.00,7.00,13.00,4.04,3.02,66.00,4.00,5.00,2.00,3,엄지 굽히기 (Thumb Flex)
-11.81,22.00,-19.69,-28.94,4.69,50.96,13.00,170.04,134.35,31.58,112.96,56.09,53.00,75.54,55.03,18.92,90.71,65.62,84.47,71.54,44.00,41.11,53.52,75.58,35.06,43.13,51.47,40.77,41.00,110.52,27.28,179.38,49.65,18.85,118.31,89.77,155.00,17.80,9.14,24.21,15.52,14.02,19.14,17.21,3.00,23.05,16.77,410.00,8.00,8.00,11.00,16.50,13.75,297.00,5.00,6.00,11.00,12.02,10.31,215.00,10.00,7.00,11.00,25.31,20.18,464.00,8.00,7.00,13.00,4.04,3.02,63.00,4.00,5.00,2.00,3,엄지 굽히기 (Thumb Flex)
-4.31,11.00,-5.31,-18.62,4.50,43.02,15.46,162.14,142.21,24.31,120.35,48.09,45.00,75.54,55.03,18.92,90.71,65.62,84.47,71.54,44.00,34.67,44.48,65.64,37.00,51.10,41.66,49.02,51.00,101.74,31.65,171.04,55.61,8.49,107.32,93.65,166.00,19.62,11.46,25.33,16.55,11.10,21.37,14.50,6.00,22.88,16.39,418.00,8.00,9.00,11.00,16.50,13.75,308.00,5.00,7.00,12.00,11.49,9.69,225.00,10.00,8.00,12.00,24.66,19.58,453.00,8.00,8.00,13.00,4.18,3.19,63.00,4.00,5.00,2.00,3,엄지 굽히기 (Thumb Flex)
-34.81,-9.62,-5.62,2.69,-5.06,66.48,9.47,176.08,148.33,16.19,131.61,27.11,21.00,74.84,43.13,34.69,98.39,78.73,85.65,49.85,22.00,34.02,43.28,64.47,32.31,52.29,45.94,46.22,46.00,91.24,42.47,175.00,47.38,13.03,115.66,94.04,155.00,18.63,12.27,30.49,10.63,12.28,23.14,11.33,13.00,24.38,17.52,442.00,8.00,9.00,12.00,16.44,13.92,297.00,6.00,6.00,12.00,11.27,9.38,209.00,9.00,8.00,11.00,24.59,19.31,453.00,8.00,7.00,13.00,4.37,3.44,66.00,4.00,4.00,3.00,3,엄지 굽히기 (Thumb Flex)
-3.81,-20.62,5.38,3.38,-3.19,53.63,14.77,184.31,133.33,32.17,129.15,24.21,5.00,74.84,43.13,34.69,98.39,78.73,85.65,49.85,22.00,34.02,43.28,64.47,32.31,52.29,45.94,46.22,46.00,102.22,34.20,164.00,55.80,14.26,117.35,99.66,144.00,17.88,10.44,28.77,9.43,14.28,22.47,11.86,15.00,23.91,16.77,417.00,7.00,9.00,12.00,16.44,13.92,275.00,5.00,5.00,12.00,11.27,9.38,208.00,10.00,8.00,11.00,24.35,18.62,431.00,7.00,7.00,12.00,4.25,3.31,66.00,4.00,5.00,3.00,3,엄지 굽히기 (Thumb Flex)
21.25,2.06,11.75,13.00,-6.94,62.98,3.43,167.63,128.06,42.16,116.57,35.95,12.00,83.75,53.54,24.27,93.98,79.81,74.86,44.71,11.00,30.36,37.40,59.57,26.83,49.71,49.16,45.20,52.00,83.05,40.02,173.51,71.06,17.35,106.78,118.53,122.00,20.75,14.28,28.41,13.00,16.04,19.03,14.87,19.00,22.57,15.44,408.00,8.00,9.00,12.00,16.14,13.32,264.00,5.00,5.00,12.00,10.78,9.00,214.00,10.00,8.00,11.00,24.50,18.88,442.00,7.00,7.00,13.00,4.53,3.59,67.00,5.00,5.00,3.00,3,엄지 굽히기 (Thumb Flex)
28.69,-19.94,29.00,21.94,0.06,60.33,21.57,174.06,152.40,40.37,91.57,60.57,37.00,83.75,53.54,24.27,93.98,79.81,74.86,44.71,11.00,40.84,47.95,57.78,33.94,58.83,61.03,40.86,64.00,69.82,45.47,155.08,95.44,41.73,138.04,85.75,155.00,20.75,14.28,28.41,13.00,16.04,19.03,14.87,19.00,23.72,17.39,401.00,7.00,9.00,11.00,16.14,13.32,275.00,6.00,6.00,12.00,12.30,9.75,199.00,7.00,7.00,11.00,25.04,19.33,420.00,7.00,6.00,13.00,4.53,3.59,72.00,6.00,6.00,3.00,3,엄지 굽히기 (Thumb Flex)
2.69,22.00,-16.00,-13.12,7.69,69.34,34.77,162.41,149.86,54.12,103.50,45.29,21.00,51.79,54.11,32.65,88.00,108.41,87.86,43.85,44.00,40.84,47.95,57.78,33.94,58.83,61.03,40.86,64.00,82.63,49.40,122.35,81.04,29.25,110.22,117.96,122.00,14.78,16.77,32.86,18.68,21.94,22.90,8.99,13.00,23.51,16.98,410.00,7.00,9.00,11.00,16.95,13.75,319.00,4.00,7.00,13.00,12.30,9.75,234.00,8.00,8.00,11.00,22.56,17.78,420.00,8.00,7.00,13.00,4.92,3.94,78.00,5.00,6.00,3.00,3,엄지 굽히기 (Thumb Flex)
-14.31,19.94,-0.38,28.12,4.38,83.85,42.75,147.73,133.96,43.42,102.99,58.10,37.00,34.50,84.98,37.24,55.00,114.83,99.80,55.80,11.00,46.51,45.76,53.93,30.00,58.25,62.12,35.87,70.00,121.75,54.84,119.41,40.50,17.97,124.31,84.64,166.00,10.70,21.71,31.83,18.00,21.33,23.34,13.31,18.00,22.57,16.10,402.00,8.00,9.00,11.00,17.49,14.70,308.00,7.00,6.00,12.00,12.20,9.47,227.00,7.00,8.00,11.00,23.46,19.23,420.00,8.00,7.00,13.00,5.05,4.17,70.00,5.00,6.00,2.00,3,엄지 굽히기 (Thumb Flex)
-6.31,-3.44,0.69,-2.81,-4.12,83.85,42.75,147.73,133.96,43.42,102.99,58.10,37.00,44.70,104.82,31.47,59.24,92.86,78.71,38.15,33.00,35.28,61.39,47.77,19.31,42.67,55.08,19.80,87.00,88.75,70.41,88.12,35.74,36.19,119.28,80.93,199.00,10.31,28.52,24.20,10.00,14.30,17.28,9.77,10.00,22.57,16.10,342.00,7.00,9.00,10.00,16.37,13.49,275.00,7.00,5.00,12.00,11.42,8.40,204.00,9.00,7.00,10.00,22.32,17.27,442.00,9.00,8.00,13.00,4.20,3.61,62.00,5.00,5.00,1.00,3,엄지 굽히기 (Thumb Flex)
28.88,39.88,0.31,19.19,3.88,53.22,73.17,115.55,99.30,11.01,68.04,60.59,2.00,54.77,109.43,22.13,69.57,98.23,88.70,48.46,22.00,36.72,56.02,53.68,25.00,38.25,49.88,13.82,93.00,88.75,70.41,88.12,35.74,36.19,119.28,80.93,199.00,10.31,28.52,24.20,10.00,14.30,17.28,9.77,10.00,17.64,13.64,315.00,8.00,9.00,10.00,17.77,14.27,286.00,7.00,6.00,12.00,11.34,8.02,198.00,8.00,7.00,10.00,22.32,17.27,442.00,9.00,9.00,13.00,4.20,3.61,67.00,6.00,6.00,1.00,3,엄지 굽히기 (Thumb Flex)
-18.62,16.50,-14.69,-13.12,-3.81,45.98,95.71,98.75,105.85,22.12,85.74,47.38,26.00,76.77,104.92,10.95,66.00,112.43,83.07,26.59,44.00,41.07,62.63,47.23,33.24,46.87,34.51,5.05,109.00,81.43,79.06,93.02,34.00,25.75,108.29,89.65,210.00,6.17,31.12,22.55,5.00,14.34,21.30,7.72,15.00,18.25,14.28,332.00,8.00,9.00,10.00,18.24,15.12,286.00,7.00,6.00,12.00,11.96,9.10,214.00,9.00,7.00,11.00,22.56,17.78,475.00,10.00,10.00,14.00,4.30,3.81,73.00,7.00,7.00,1.00,3,엄지 굽히기 (Thumb Flex)
3.38,-27.50,34.12,50.38,-5.50,46.79,85.74,88.44,77.18,37.37,95.71,33.83,58.00,76.77,104.92,10.95,66.00,112.43,83.07,26.59,44.00,27.00,78.66,28.95,25.50,80.79,37.10,39.31,144.00,111.06,89.12,38.08,22.00,42.24,80.31,144.77,266.00,2.50,36.06,17.63,7.07,18.73,20.78,11.13,10.00,16.93,13.20,324.00,8.00,9.00,10.00,18.24,15.12,297.00,7.00,6.00,12.00,14.85,11.34,254.00,7.00,7.00,11.00,26.04,21.45,520.00,11.00,10.00,14.00,4.53,4.12,73.00,7.00,6.00,1.00,3,엄지 굽히기 (Thumb Flex)
34.31,15.81,-11.88,-7.00,4.31,56.81,108.75,56.83,98.41,55.38,110.20,56.21,25.00,84.80,93.98,19.13,66.91,113.04,93.98,21.85,55.00,27.00,78.66,28.95,25.50,80.79,37.10,39.31,144.00,121.29,110.43,42.28,31.11,29.65,71.42,123.60,244.00,4.96,33.70,19.48,5.39,21.03,23.03,14.06,7.00,19.09,15.52,349.00,7.00,8.00,11.00,18.64,15.81,341.00,8.00,7.00,13.00,14.85,11.34,278.00,7.00,7.00,11.00,25.11,20.25,498.00,11.00,10.00,14.00,4.65,4.31,78.00,7.00,6.00,2.00,3,엄지 굽히기 (Thumb Flex)
-6.69,4.81,4.50,17.12,6.62,56.81,108.75,56.83,98.41,55.38,110.20,56.21,25.00,84.80,93.98,19.13,66.91,113.04,93.98,21.85,55.00,30.97,74.12,33.14,28.60,85.82,32.23,35.00,138.00,120.20,83.60,8.63,60.17,59.58,44.84,99.80,210.00,15.96,34.47,17.69,16.12,26.10,12.15,3.92,18.00,19.09,15.52,366.00,7.00,8.00,11.00,18.64,15.81,341.00,7.00,8.00,13.00,14.66,10.88,277.00,7.00,7.00,11.00,22.13,17.86,442.00,11.00,10.00,14.00,4.86,4.45,76.00,6.00,6.00,2.00,3,엄지 굽히기 (Thumb Flex)
