a0,a1,a2,a3,a4,a0_f1,a0_f2,a0_f3,a0_f4,a0_f5,a0_f6,a0_f7,a0_f8,a1_f1,a1_f2,a1_f3,a1_f4,a1_f5,a1_f6,a1_f7,a1_f8,a2_f1,a2_f2,a2_f3,a2_f4,a2_f5,a2_f6,a2_f7,a2_f8,a3_f1,a3_f2,a3_f3,a3_f4,a3_f5,a3_f6,a3_f7,a3_f8,a4_f1,a4_f2,a4_f3,a4_f4,a4_f5,a4_f6,a4_f7,a4_f8,a0_rms,a0_mav,a0_wl,a0_zc,a0_ssc,a0_wamp,a1_rms,a1_mav,a1_wl,a1_zc,a1_ssc,a1_wamp,a2_rms,a2_mav,a2_wl,a2_zc,a2_ssc,a2_wamp,a3_rms,a3_mav,a3_wl,a3_zc,a3_ssc,a3_wamp,a4_rms,a4_mav,a4_wl,a4_zc,a4_ssc,a4_wamp,label,action_name
5.94,-45.19,-5.38,-39.44,-6.00,165.71,72.06,89.86,70.66,34.90,47.93,34.70,31.00,176.91,64.58,121.22,57.94,49.20,70.76,72.33,33.00,87.79,56.03,47.86,53.37,43.67,37.53,18.50,30.00,192.67,131.13,182.15,73.00,91.48,38.92,35.38,29.00,28.79,23.23,14.12,17.09,3.59,8.03,4.78,20.00,19.95,16.42,167.00,1.00,6.00,5.00,22.83,18.44,328.00,6.00,9.00,15.00,12.53,8.31,125.00,4.00,8.00,6.00,28.56,19.22,271.00,4.00,3.00,12.00,4.11,3.25,49.00,3.00,6.00,0.00,0,휴식 (Relax)
-27.50,-83.62,2.75,-52.00,-9.31,149.20,59.67,68.03,51.22,52.39,25.77,17.85,8.00,217.41,105.25,162.22,82.22,15.74,55.69,107.09,74.00,57.01,15.58,4.21,13.42,9.35,8.55,47.63,16.00,152.25,90.34,147.88,32.00,50.78,11.60,25.37,12.00,32.00,28.63,21.44,7.81,12.57,12.57,13.06,9.00,16.96,14.62,184.00,2.00,6.00,5.00,29.18,21.14,337.00,4.00,8.00,15.00,6.99,5.75,106.00,5.00,9.00,6.00,21.22,15.38,208.00,4.00,3.00,12.00,4.75,3.73,53.00,3.00,6.00,0.00,0,휴식 (Relax)
-20.50,-69.69,-2.94,-50.00,-8.62,134.82,45.13,58.14,43.08,40.56,40.93,24.63,24.00,273.51,159.07,195.51,62.65,53.03,48.57,44.31,11.00,49.24,5.34,6.79,23.77,18.97,6.74,36.63,5.00,183.71,112.90,143.03,45.25,43.42,42.69,43.69,44.00,34.59,29.69,21.67,17.72,10.38,15.83,9.07,20.00,15.22,13.38,176.00,2.00,7.00,4.00,34.17,26.55,336.00,4.00,8.00,15.00,6.14,5.06,100.00,6.00,9.00,5.00,24.30,18.38,175.00,3.00,2.00,11.00,5.23,4.22,47.00,3.00,5.00,0.00,0,휴식 (Relax)
-20.50,-66.44,-17.94,-65.62,-3.81,134.82,45.13,58.14,43.08,40.56,40.93,24.63,24.00,311.65,183.63,177.70,13.45,67.23,78.84,95.50,63.00,63.92,21.30,14.69,25.08,31.97,22.72,22.65,11.00,260.59,148.80,68.89,62.77,45.72,58.60,72.61,42.00,36.99,26.05,14.05,24.76,2.78,3.35,11.25,7.00,15.22,13.38,160.00,2.00,6.00,3.00,37.96,31.02,281.00,3.00,7.00,14.00,7.65,6.06,105.00,6.00,8.00,5.00,29.37,23.89,185.00,3.00,2.00,11.00,4.86,4.09,48.00,3.00,4.00,0.00,0,휴식 (Relax)
-34.50,-41.00,-22.31,-60.94,-1.31,165.61,66.69,27.85,43.08,9.00,57.97,40.84,8.00,360.83,189.93,93.35,78.64,29.66,14.32,47.00,24.00,73.91,29.07,23.08,34.48,34.10,16.88,28.94,1.00,318.44,161.90,28.18,69.03,82.48,26.74,10.58,33.00,37.61,20.83,6.15,20.12,8.21,11.33,10.79,15.00,17.60,15.88,168.00,2.00,6.00,4.00,37.99,33.00,268.00,1.00,6.00,14.00,8.98,6.69,99.00,6.00,8.00,4.00,33.23,28.96,174.00,1.00,1.00,10.00,4.61,3.81,47.00,3.00,3.00,0.00,0,휴식 (Relax)
-33.00,-56.38,-21.00,-66.31,-2.50,185.41,74.16,38.31,65.97,25.93,34.00,18.62,16.00,389.91,169.00,70.10,114.63,49.47,59.79,67.20,50.00,93.45,39.41,30.41,34.79,13.13,21.42,27.76,22.00,363.59,151.38,102.17,47.42,46.69,47.27,75.74,41.00,37.16,8.56,10.57,10.30,9.65,9.94,10.12,2.00,19.36,17.75,160.00,2.00,5.00,4.00,40.55,37.16,277.00,1.00,7.00,14.00,10.48,8.00,99.00,2.00,8.00,4.00,37.37,34.36,173.00,1.00,1.00,10.00,3.92,3.31,41.00,3.00,3.00,0.00,0,휴식 (Relax)
-39.50,-69.81,-15.00,-61.00,-4.06,200.22,70.64,61.31,64.50,34.65,53.08,42.43,8.00,413.82,111.94,173.98,88.23,83.83,77.18,93.27,55.00,105.96,42.27,27.24,20.25,24.91,27.15,21.01,6.00,400.55,117.48,155.72,46.52,41.87,60.81,22.27,44.00,36.05,2.48,16.57,16.76,4.83,3.44,10.87,9.00,21.44,19.62,136.00,1.00,5.00,3.00,43.75,40.96,286.00,1.00,6.00,14.00,11.17,9.38,104.00,3.00,8.00,4.00,40.27,38.00,173.00,1.00,1.00,10.00,4.01,3.33,43.00,3.00,3.00,0.00,0,휴식 (Relax)
-42.56,-71.94,-14.00,-65.06,-1.75,228.04,52.81,94.88,8.06,32.31,69.95,26.00,55.00,428.07,68.33,258.03,49.93,81.88,52.24,45.23,71.00,115.19,38.69,14.95,17.72,30.86,11.44,31.95,22.00,425.70,74.97,160.23,85.96,100.24,37.80,78.06,51.00,34.15,6.09,17.19,18.87,3.40,8.42,7.93,4.00,23.71,21.99,143.00,1.00,5.00,3.00,46.01,43.06,285.00,1.00,5.00,14.00,11.74,10.50,99.00,3.00,7.00,4.00,43.19,40.94,161.00,1.00,1.00,10.00,3.96,3.25,43.00,1.00,3.00,0.00,0,휴식 (Relax)
-38.62,-36.62,-17.38,-48.38,0.56,247.95,58.92,97.25,55.01,47.27,7.23,37.35,8.00,425.36,91.91,251.21,71.61,38.25,46.69,72.47,14.00,124.89,26.69,11.65,43.29,8.44,36.49,8.72,4.00,437.35,80.11,108.96,99.25,76.09,74.53,58.28,56.00,31.09,10.89,13.60,14.87,7.77,6.28,11.99,9.00,25.18,23.38,135.00,1.00,4.00,3.00,45.64,42.33,293.00,1.00,5.00,14.00,12.44,11.45,99.00,3.00,6.00,4.00,42.91,40.30,171.00,1.00,2.00,11.00,3.72,2.94,42.00,1.00,2.00,0.00,0,휴식 (Relax)
-28.62,-11.19,-30.12,-69.81,3.88,255.01,71.87,70.77,73.66,30.65,54.47,22.79,40.00,406.07,126.30,178.65,73.41,48.98,42.54,19.73,73.00,132.99,23.39,43.92,53.01,31.29,32.63,43.69,32.00,436.87,159.41,45.24,89.83,61.27,84.33,86.36,81.00,27.06,14.25,8.92,12.08,5.90,4.99,7.03,4.00,25.90,23.95,126.00,1.00,3.00,2.00,41.96,37.61,302.00,1.00,5.00,14.00,14.64,13.25,103.00,3.00,5.00,4.00,44.02,39.54,179.00,1.00,3.00,11.00,3.16,2.62,37.00,1.00,1.00,0.00,0,휴식 (Relax)
-51.81,-53.31,-13.12,-34.50,0.88,257.93,107.64,22.97,62.01,62.39,70.12,73.37,53.00,361.33,175.75,87.53,81.54,119.57,92.45,117.54,53.00,135.81,38.70,58.73,32.89,40.47,10.70,15.90,0.00,424.87,198.93,80.47,65.15,78.96,24.46,55.44,4.00,27.06,14.25,8.92,12.08,5.90,4.99,7.03,4.00,27.68,24.19,147.00,3.00,4.00,3.00,40.87,35.39,341.00,1.00,6.00,14.00,14.38,13.12,112.00,1.00,5.00,5.00,43.37,37.88,209.00,1.00,4.00,12.00,3.16,2.62,37.00,1.00,2.00,0.00,0,휴식 (Relax)
-25.88,-27.38,-11.50,-29.19,3.88,254.35,128.30,70.64,40.50,70.75,12.97,37.28,10.00,317.80,198.43,168.78,84.40,84.67,50.28,34.36,42.00,133.46,49.49,53.28,12.08,17.68,33.75,33.99,26.00,396.54,208.32,107.43,30.48,34.33,66.51,65.08,81.00,27.06,14.25,8.92,12.08,5.90,4.99,7.03,4.00,27.16,23.48,161.00,3.00,4.00,4.00,38.30,32.05,339.00,5.00,6.00,14.00,14.30,12.94,106.00,1.00,4.00,5.00,42.04,35.34,198.00,1.00,4.00,11.00,3.16,2.62,40.00,1.00,3.00,0.00,0,휴식 (Relax)
-15.88,-13.44,-9.50,-32.56,-0.81,243.26,127.43,88.01,17.20,25.93,46.02,48.39,38.00,279.24,189.48,217.28,50.25,29.48,28.91,77.34,21.00,124.97,56.16,27.29,43.29,30.04,17.49,27.55,6.00,344.59,186.30,114.36,89.02,71.67,89.58,96.19,25.00,22.78,9.28,12.80,7.81,9.04,9.58,10.55,9.00,26.41,22.11,160.00,1.00,4.00,4.00,36.61,29.30,338.00,5.00,6.00,14.00,13.51,11.88,100.00,1.00,3.00,5.00,39.25,31.95,197.00,1.00,3.00,11.00,3.00,2.41,43.00,2.00,3.00,0.00,0,휴식 (Relax)
-18.94,-18.19,-12.56,-34.62,-0.38,218.25,104.65,77.78,50.01,62.55,56.98,63.46,25.00,215.56,144.64,216.76,34.37,112.59,91.79,66.36,63.00,112.24,56.05,8.59,56.08,46.90,19.51,23.40,25.00,271.33,140.01,110.70,134.95,119.98,39.25,41.76,102.00,19.82,5.60,13.63,6.32,4.63,8.75,8.94,2.00,24.79,20.05,159.00,1.00,4.00,4.00,33.43,25.01,326.00,5.00,6.00,14.00,13.23,11.02,99.00,1.00,3.00,5.00,33.84,26.36,196.00,1.00,3.00,11.00,2.55,1.97,38.00,2.00,3.00,0.00,0,휴식 (Relax)
-22.00,-39.69,3.81,-27.38,1.62,180.03,66.26,48.35,84.63,101.90,22.02,31.69,54.00,108.80,63.61,127.31,145.04,146.87,68.03,93.22,73.00,99.64,49.23,30.49,41.68,29.49,25.66,29.62,3.00,201.89,103.74,105.62,108.24,68.93,84.47,100.43,14.00,19.82,5.60,13.63,6.32,4.63,8.75,8.94,2.00,21.58,16.88,159.00,1.00,4.00,4.00,26.62,18.48,334.00,7.00,6.00,14.00,11.67,9.13,114.00,2.00,4.00,6.00,27.45,20.47,185.00,1.00,3.00,10.00,2.55,1.97,36.00,1.00,3.00,0.00,0,휴식 (Relax)
-17.56,-4.44,5.19,7.31,-4.25,143.92,50.78,47.57,72.42,53.38,57.37,68.50,17.00,61.83,65.47,43.43,149.60,74.56,18.85,73.32,11.00,83.29,34.92,43.16,25.24,27.73,3.81,14.83,25.00,155.70,87.73,84.85,41.73,12.49,44.15,25.58,61.00,20.86,7.60,11.81,6.00,6.37,10.69,10.61,0.00,18.07,14.08,151.00,1.00,4.00,4.00,18.48,14.44,321.00,7.00,7.00,14.00,9.67,7.31,97.00,4.00,3.00,5.00,18.85,14.61,171.00,2.00,3.00,10.00,2.70,2.06,40.00,2.00,4.00,0.00,0,휴식 (Relax)
22.94,16.88,-3.88,-0.12,-2.12,129.26,48.84,45.29,50.09,38.89,38.32,44.57,7.00,55.26,67.55,38.50,130.00,69.53,6.10,61.88,10.00,69.89,21.05,40.75,38.63,40.29,18.47,26.80,10.00,126.89,73.33,53.45,31.02,49.11,30.10,64.48,20.00,22.55,9.18,12.14,4.00,6.74,9.78,8.63,2.00,14.96,12.20,158.00,2.00,3.00,4.00,16.48,13.12,300.00,7.00,6.00,14.00,9.36,6.86,96.00,5.00,2.00,5.00,16.05,11.42,171.00,3.00,4.00,10.00,2.76,2.16,38.00,2.00,5.00,0.00,0,휴식 (Relax)
-0.06,6.25,-6.94,11.19,9.00,116.34,41.61,32.87,45.40,54.89,40.92,60.07,9.00,60.96,73.11,29.40,134.16,60.04,15.95,54.91,20.00,39.30,12.20,17.51,57.63,26.32,23.94,4.53,41.00,109.02,58.50,33.59,51.20,40.99,44.49,48.47,41.00,8.95,15.14,2.68,14.56,20.74,19.97,5.90,16.00,14.45,10.96,174.00,3.00,4.00,5.00,16.54,13.28,300.00,6.00,7.00,14.00,7.63,5.55,96.00,5.00,2.00,5.00,14.23,10.51,181.00,6.00,5.00,11.00,3.45,2.62,50.00,3.00,5.00,1.00,0,휴식 (Relax)
-12.62,-3.12,-0.62,-15.62,-5.00,79.55,19.40,14.05,84.21,54.51,67.17,35.87,30.00,52.42,63.22,37.68,143.18,53.83,24.55,46.21,30.00,18.99,32.87,3.52,47.43,10.24,4.44,17.95,20.00,60.08,10.00,61.87,64.03,27.28,10.00,81.36,10.00,8.95,15.14,2.68,14.56,20.74,19.97,5.90,16.00,13.47,10.38,189.00,7.00,4.00,6.00,16.48,13.12,310.00,7.00,7.00,15.00,5.83,3.98,85.00,5.00,3.00,4.00,12.23,10.47,190.00,7.00,6.00,11.00,3.45,2.62,60.00,4.00,6.00,2.00,0,휴식 (Relax)
-2.69,-11.88,-0.31,-13.75,-2.88,48.56,24.19,44.80,91.79,23.56,37.26,44.94,1.00,33.06,48.46,40.41,152.64,46.03,25.52,66.00,10.00,15.77,36.21,6.87,42.72,15.23,6.21,13.12,25.00,30.08,20.00,88.21,44.72,49.81,20.00,69.51,20.00,10.81,14.04,4.68,16.49,22.17,19.15,4.19,14.00,11.64,8.77,181.00,7.00,5.00,5.00,16.67,13.36,300.00,7.00,6.00,15.00,5.72,3.59,80.00,4.00,3.00,4.00,12.18,10.78,190.00,7.00,6.00,11.00,3.52,2.73,60.00,4.00,7.00,2.00,0,휴식 (Relax)
12.31,-9.38,19.38,25.62,-0.75,48.56,24.19,44.80,91.79,23.56,37.26,44.94,1.00,7.40,65.42,30.65,120.42,85.66,17.89,29.47,50.00,28.56,41.86,22.87,40.45,30.58,21.90,13.79,46.00,39.47,14.74,88.95,53.85,57.88,27.98,71.97,30.00,12.38,14.69,5.79,16.12,20.38,18.45,5.46,16.00,11.64,8.77,196.00,8.00,5.00,6.00,15.19,12.03,280.00,7.00,6.00,14.00,7.60,5.36,101.00,5.00,3.00,5.00,13.21,11.33,220.00,8.00,6.00,11.00,3.51,2.69,60.00,4.00,7.00,2.00,0,휴식 (Relax)
12.31,1.25,7.75,15.00,-2.62,48.56,24.19,44.80,91.79,23.56,37.26,44.94,1.00,17.39,75.41,24.49,114.02,81.42,17.69,35.62,40.00,35.22,51.59,30.27,30.59,32.92,19.25,4.89,36.00,47.57,21.41,98.64,50.99,60.53,27.23,65.90,20.00,13.55,16.56,5.27,14.14,20.30,20.25,4.94,14.00,11.64,8.77,188.00,8.00,5.00,6.00,14.95,11.56,270.00,7.00,6.00,14.00,7.85,5.94,107.00,4.00,4.00,6.00,13.69,11.88,230.00,8.00,7.00,12.00,3.57,2.78,60.00,4.00,7.00,2.00,0,휴식 (Relax)
19.31,19.38,7.44,23.75,-0.75,57.04,40.14,59.54,77.41,39.11,52.26,39.44,17.00,15.83,57.15,54.40,92.20,104.95,46.20,54.55,10.00,37.66,55.85,29.55,30.02,27.92,16.21,9.66,41.00,61.34,41.32,111.59,31.62,40.56,17.11,83.31,40.00,13.11,14.77,7.20,14.00,18.48,22.13,5.89,12.00,12.61,9.90,189.00,7.00,5.00,6.00,15.60,12.03,280.00,7.00,5.00,14.00,8.05,6.33,107.00,4.00,4.00,6.00,14.95,12.97,230.00,7.00,7.00,12.00,3.51,2.69,60.00,4.00,7.00,2.00,0,휴식 (Relax)
47.88,76.88,22.12,82.81,-0.75,89.85,89.20,83.02,70.34,60.48,26.00,82.94,38.00,119.80,133.73,132.45,68.96,62.12,70.62,89.83,114.00,46.21,64.50,11.88,51.01,40.95,36.92,11.63,20.00,135.28,126.00,114.68,109.20,118.67,108.51,12.83,55.00,13.11,14.77,7.20,14.00,18.48,22.13,5.89,12.00,17.63,12.92,221.00,3.00,5.00,7.00,24.68,16.77,314.00,6.00,5.00,14.00,9.85,7.97,118.00,3.00,4.00,7.00,26.04,17.73,285.00,5.00,6.00,12.00,3.51,2.69,58.00,4.00,7.00,2.00,0,휴식 (Relax)
51.94,51.62,48.62,130.00,4.06,133.07,130.99,82.06,132.23,30.25,40.99,20.01,25.00,169.15,183.20,142.06,117.05,11.76,30.93,39.36,62.00,80.84,76.26,44.52,76.49,78.15,35.72,44.80,76.00,254.29,232.11,108.72,200.66,176.77,88.87,132.27,86.00,15.10,16.42,6.16,14.32,19.68,21.36,8.87,9.00,22.08,16.95,222.00,3.00,4.00,7.00,28.04,20.52,316.00,4.00,5.00,14.00,15.93,11.42,133.00,3.00,3.00,7.00,42.48,27.75,311.00,3.00,5.00,12.00,3.65,2.92,60.00,5.00,6.00,2.00,0,휴식 (Relax)
55.94,70.25,16.06,66.81,4.06,175.39,153.52,57.35,138.84,33.87,56.61,83.33,39.00,214.37,215.17,109.56,113.77,64.12,51.91,93.36,116.00,109.12,79.48,72.55,57.87,51.89,6.12,14.58,35.00,345.29,287.84,111.53,171.29,88.19,27.76,43.35,29.00,15.10,16.42,6.16,14.32,19.68,21.36,8.87,9.00,26.36,20.96,201.00,3.00,3.00,6.00,33.01,25.16,288.00,3.00,5.00,14.00,15.41,11.19,148.00,3.00,4.00,7.00,44.61,32.51,337.00,3.00,6.00,12.00,3.65,2.92,57.00,5.00,5.00,2.00,0,휴식 (Relax)
50.12,84.38,9.75,71.81,5.75,233.19,161.10,49.84,59.67,87.91,37.14,41.60,54.00,309.02,244.24,18.29,24.41,123.92,126.69,54.24,10.00,120.86,72.96,71.59,37.36,40.43,15.25,21.78,56.00,409.28,294.74,97.08,75.66,82.25,86.63,99.23,67.00,20.09,20.60,5.06,14.14,21.70,16.48,13.11,4.00,27.76,23.59,179.00,3.00,3.00,5.00,38.58,31.19,290.00,1.00,5.00,14.00,15.40,11.72,153.00,3.00,4.00,7.00,48.08,38.78,348.00,1.00,7.00,13.00,3.93,3.31,56.00,5.00,4.00,2.00,0,휴식 (Relax)
38.19,88.06,13.12,55.50,0.94,266.50,147.86,73.45,41.63,63.44,39.56,41.85,9.00,387.68,238.69,130.89,98.01,78.28,46.02,68.50,107.00,130.33,53.64,50.22,50.91,66.43,16.93,24.98,30.00,451.25,260.64,66.11,106.07,149.16,42.32,76.18,18.00,17.37,20.00,2.13,17.12,20.01,15.17,15.27,1.00,28.97,25.64,180.00,3.00,2.00,5.00,44.43,38.54,291.00,1.00,4.00,14.00,15.50,12.34,158.00,3.00,5.00,7.00,49.78,43.06,349.00,1.00,8.00,13.00,3.82,3.08,56.00,4.00,5.00,2.00,0,휴식 (Relax)
34.69,40.12,17.12,39.25,3.62,286.49,114.94,76.07,95.52,22.58,18.94,52.76,47.00,419.61,210.44,160.99,108.67,18.42,45.61,43.23,44.00,136.50,22.02,25.18,76.94,61.32,15.72,15.38,62.00,475.72,192.21,46.70,175.80,102.06,53.63,72.16,66.00,20.97,17.40,6.61,17.26,15.08,17.81,18.14,4.00,29.97,27.35,173.00,3.00,2.00,5.00,45.36,41.09,325.00,1.00,5.00,14.00,15.77,12.98,159.00,3.00,4.00,7.00,49.77,44.69,350.00,1.00,8.00,13.00,3.92,3.30,59.00,4.00,6.00,2.00,0,휴식 (Relax)
15.75,35.56,20.44,64.31,3.31,293.33,72.42,55.82,98.67,69.13,30.00,20.38,0.00,440.30,148.16,141.49,54.56,89.54,87.31,60.08,117.00,139.72,26.73,61.06,68.36,23.83,31.04,41.01,19.00,490.98,65.66,111.93,167.29,79.43,120.11,135.09,61.00,23.77,12.85,8.86,22.20,16.81,12.85,17.15,1.00,29.35,26.78,181.00,1.00,2.00,6.00,45.49,42.12,295.00,1.00,4.00,13.00,15.82,13.19,150.00,3.00,4.00,6.00,50.52,46.77,383.00,1.00,9.00,14.00,4.00,3.44,57.00,4.00,5.00,2.00,0,휴식 (Relax)
27.31,49.75,13.06,46.06,0.31,290.11,16.00,24.39,37.80,73.24,48.35,82.35,71.00,454.72,28.25,51.02,79.70,131.11,45.01,107.02,8.00,137.88,48.02,77.57,46.53,45.24,15.88,19.03,41.00,488.20,93.09,162.79,67.48,170.98,41.47,27.82,55.00,23.77,12.85,8.86,22.20,16.81,12.85,17.15,1.00,28.43,26.31,197.00,1.00,3.00,7.00,43.95,41.50,287.00,1.00,4.00,13.00,16.06,13.45,156.00,3.00,5.00,6.00,49.32,46.19,364.00,1.00,9.00,14.00,4.00,3.44,54.00,3.00,4.00,2.00,0,휴식 (Relax)
22.88,54.12,-4.25,20.06,2.75,276.43,83.31,66.37,47.01,13.08,34.51,17.30,0.00,452.38,106.56,58.00,150.59,59.87,64.72,11.56,98.00,136.02,50.99,76.59,46.04,44.39,14.41,23.63,36.00,473.40,156.45,152.16,44.64,132.63,42.21,89.36,9.00,24.54,11.65,0.42,13.34,8.57,14.57,24.09,10.00,26.76,24.73,158.00,1.00,2.00,6.00,44.61,41.64,278.00,1.00,3.00,13.00,15.93,13.09,163.00,4.00,5.00,6.00,48.50,44.70,376.00,1.00,8.00,14.00,3.78,3.28,55.00,7.00,5.00,2.00,0,휴식 (Relax)
28.38,38.44,10.75,46.38,4.19,261.07,117.63,78.92,75.17,28.99,7.38,47.13,40.00,436.32,175.67,102.35,130.00,41.22,40.40,80.48,23.00,116.41,57.21,45.97,78.03,22.63,44.35,21.86,68.00,426.23,238.49,70.85,150.48,101.88,111.32,29.41,98.00,25.09,19.93,9.42,17.69,11.14,6.39,15.29,1.00,27.64,25.47,142.00,1.00,2.00,5.00,44.96,41.17,279.00,1.00,4.00,13.00,15.38,12.25,175.00,5.00,5.00,7.00,47.98,42.97,399.00,1.00,8.00,14.00,3.78,3.31,45.00,6.00,4.00,1.00,0,휴식 (Relax)
9.38,33.12,8.44,50.62,2.50,232.37,141.13,64.98,63.39,51.31,40.67,35.19,8.00,400.52,227.76,119.37,45.01,111.62,47.01,22.04,108.00,89.03,58.11,33.14,87.21,59.58,24.60,19.54,31.00,362.36,284.96,37.57,178.09,200.87,43.51,82.02,10.00,26.31,15.67,8.80,14.42,9.97,1.54,10.35,4.00,26.18,22.89,143.00,1.00,2.00,5.00,44.15,38.67,269.00,1.00,4.00,12.00,13.98,10.99,170.00,5.00,5.00,7.00,47.98,40.86,380.00,1.00,8.00,14.00,3.35,3.00,33.00,5.00,3.00,0.00,0,휴식 (Relax)
36.38,47.81,0.81,11.06,-0.88,163.81,161.06,46.41,33.73,60.49,72.34,75.05,88.00,333.74,259.35,109.75,126.29,94.76,99.94,103.64,9.00,66.98,52.70,58.69,65.00,54.27,19.31,20.39,57.00,286.80,287.47,127.72,106.02,157.85,75.54,54.53,95.00,22.74,17.62,3.28,10.00,5.00,5.78,6.26,10.00,24.12,19.77,168.00,3.00,3.00,6.00,42.97,35.49,281.00,3.00,4.00,12.00,12.59,9.27,176.00,5.00,5.00,7.00,42.44,33.22,413.00,1.00,9.00,15.00,2.91,2.62,34.00,6.00,3.00,0.00,0,휴식 (Relax)
-7.56,-1.38,10.44,25.12,1.69,126.84,155.27,57.40,51.86,38.37,33.79,50.72,41.00,276.04,249.03,83.65,174.09,14.00,38.14,54.61,74.00,31.83,38.33,84.56,52.01,23.24,47.84,21.46,19.00,185.13,242.71,191.73,54.64,79.84,118.09,82.96,32.00,17.65,17.02,4.42,6.08,11.87,3.52,9.60,3.00,20.20,15.73,194.00,4.00,4.00,6.00,37.80,28.70,325.00,6.00,5.00,13.00,11.11,8.38,167.00,7.00,5.00,7.00,35.43,26.42,395.00,5.00,9.00,15.00,2.66,2.40,35.00,7.00,4.00,0.00,0,휴식 (Relax)
5.44,24.38,-6.56,-31.88,-5.19,84.16,127.08,54.01,42.72,19.09,54.38,62.02,89.00,183.98,190.46,60.55,128.02,113.69,102.43,112.86,42.00,31.83,38.33,84.56,52.01,23.24,47.84,21.46,19.00,156.67,218.35,183.92,83.01,110.98,86.66,62.21,0.00,19.43,18.32,3.37,4.12,12.55,5.50,10.66,1.00,17.48,12.92,210.00,7.00,5.00,7.00,31.53,23.59,348.00,7.00,6.00,13.00,11.11,8.38,173.00,8.00,6.00,7.00,32.67,23.67,440.00,6.00,9.00,15.00,2.86,2.54,40.00,8.00,5.00,0.00,0,휴식 (Relax)
2.44,-13.19,8.69,6.75,-1.44,38.33,82.53,38.87,17.00,59.10,67.94,68.31,41.00,121.70,131.34,75.98,55.04,117.43,96.04,86.54,31.00,7.34,10.44,56.99,59.54,32.45,64.01,40.91,9.00,72.19,132.43,102.08,94.63,95.51,151.19,112.49,86.00,15.44,14.33,2.62,6.40,10.23,8.99,12.26,3.00,13.61,9.48,202.00,7.00,5.00,7.00,23.69,18.44,361.00,6.00,7.00,13.00,10.39,7.94,190.00,9.00,7.00,8.00,26.58,19.25,474.00,11.00,10.00,15.00,2.55,2.26,42.00,8.00,6.00,0.00,0,휴식 (Relax)
-7.56,-37.12,6.94,-8.31,-1.56,6.67,52.92,23.09,18.79,46.08,36.46,47.91,73.00,92.50,100.34,68.64,64.14,86.44,70.25,79.78,0.00,28.61,20.37,47.02,37.64,12.83,69.28,32.28,19.00,10.61,101.39,70.59,56.29,32.28,147.20,93.01,21.00,13.56,12.93,2.23,5.39,12.22,8.42,12.07,1.00,9.74,6.73,178.00,8.00,5.00,6.00,19.00,16.50,319.00,6.00,6.00,13.00,9.29,7.05,174.00,9.00,7.00,7.00,19.79,15.19,420.00,12.00,11.00,15.00,2.42,2.12,42.00,8.00,6.00,0.00,0,휴식 (Relax)
-0.06,6.19,0.56,-8.31,-3.56,1.37,51.18,16.13,17.00,39.29,43.53,54.16,65.00,81.50,93.00,58.52,73.79,91.51,81.22,84.92,11.00,34.56,25.83,52.39,33.24,8.27,63.77,30.00,13.00,10.61,101.39,70.59,56.29,32.28,147.20,93.01,21.00,13.56,12.93,2.23,5.39,12.22,8.42,12.07,1.00,9.54,6.09,178.00,6.00,6.00,6.00,19.04,16.59,341.00,7.00,6.00,13.00,9.20,6.70,150.00,8.00,6.00,6.00,19.79,15.19,364.00,11.00,10.00,14.00,2.42,2.12,39.00,7.00,6.00,0.00,0,휴식 (Relax)
7.44,-6.19,2.06,-4.81,-1.38,9.35,56.33,10.20,9.00,46.24,41.53,46.42,73.00,61.72,97.65,44.82,66.91,106.19,68.87,68.45,11.00,17.81,27.41,38.32,23.00,16.14,42.13,23.62,11.00,55.96,48.63,42.88,70.43,53.31,92.33,65.48,77.00,15.01,10.86,5.04,5.10,14.61,5.49,10.20,4.00,9.73,6.77,178.00,6.00,6.00,6.00,17.81,15.04,330.00,8.00,7.00,13.00,6.68,5.58,120.00,7.00,6.00,5.00,15.54,12.29,308.00,10.00,9.00,13.00,2.42,2.12,41.00,7.00,6.00,0.00,0,휴식 (Relax)
7.44,-16.50,7.31,5.50,-1.19,9.35,56.33,10.20,9.00,46.24,41.53,46.42,73.00,68.95,87.93,38.79,77.78,116.33,73.05,58.64,22.00,21.15,16.11,31.00,35.00,24.47,41.12,24.44,23.00,47.16,59.27,33.00,79.32,52.19,87.29,60.35,88.00,15.88,7.88,6.27,2.24,12.23,8.24,12.77,1.00,9.73,6.77,178.00,6.00,6.00,6.00,18.24,15.81,319.00,7.00,7.00,13.00,6.87,5.55,121.00,7.00,5.00,5.00,15.56,12.38,308.00,10.00,8.00,13.00,2.40,2.09,39.00,7.00,5.00,0.00,0,휴식 (Relax)
-0.06,-4.12,17.50,36.44,-2.75,6.96,50.80,2.76,1.00,53.91,33.66,53.53,65.00,79.89,66.97,16.93,77.78,118.11,52.67,80.53,0.00,38.80,14.75,4.06,45.45,41.74,27.32,39.29,6.00,43.73,81.58,21.24,101.41,83.62,81.58,87.09,55.00,17.31,4.62,6.66,6.32,11.92,8.16,5.83,8.00,9.54,6.09,178.00,6.00,6.00,6.00,17.77,15.12,319.00,7.00,7.00,13.00,7.83,5.62,128.00,7.00,5.00,6.00,18.12,14.44,330.00,9.00,8.00,13.00,2.30,1.94,36.00,6.00,4.00,0.00,0,휴식 (Relax)
