a0,a1,a2,a3,a4,a0_f1,a0_f2,a0_f3,a0_f4,a0_f5,a0_f6,a0_f7,a0_f8,a1_f1,a1_f2,a1_f3,a1_f4,a1_f5,a1_f6,a1_f7,a1_f8,a2_f1,a2_f2,a2_f3,a2_f4,a2_f5,a2_f6,a2_f7,a2_f8,a3_f1,a3_f2,a3_f3,a3_f4,a3_f5,a3_f6,a3_f7,a3_f8,a4_f1,a4_f2,a4_f3,a4_f4,a4_f5,a4_f6,a4_f7,a4_f8,a0_rms,a0_mav,a0_wl,a0_zc,a1_rms,a1_mav,a1_wl,a1_zc,a2_rms,a2_mav,a2_wl,a2_zc,a3_rms,a3_mav,a3_wl,a3_zc,a4_rms,a4_mav,a4_wl,a4_zc,label,action_name
-4.00,2.69,-3.56,-11.00,-1.88,22.39,61.92,43.04,88.36,35.80,50.66,21.46,16.00,29.75,119.77,189.11,142.89,43.11,23.02,74.15,21.00,19.60,37.44,61.50,41.87,19.37,2.09,16.47,5.00,17.01,80.42,93.24,112.18,23.16,17.55,45.79,0.00,5.55,14.54,19.31,19.65,14.53,10.61,9.45,4.00,12.00,11.00,192.00,7.00,24.92,21.23,427.00,6.00,7.90,6.42,107.00,5.00,15.56,12.38,253.00,4.00,3.33,2.39,58.00,4.00,0,휴식 (Relax)
-18.00,-47.25,7.44,-10.31,-1.88,13.55,85.98,74.86,56.57,17.39,32.50,45.85,16.00,36.83,135.06,235.97,94.40,36.55,47.14,90.82,44.00,19.60,37.44,61.50,41.87,19.37,2.09,16.47,5.00,14.68,89.44,103.20,101.41,18.26,21.69,43.24,11.00,5.55,14.54,19.31,19.65,14.53,10.61,9.45,4.00,12.49,11.25,184.00,6.00,27.52,24.09,448.00,6.00,7.90,6.42,113.00,6.00,15.78,13.06,242.00,6.00,3.33,2.39,56.00,4.00,0,휴식 (Relax)
12.50,-4.94,7.12,0.00,-4.56,20.36,62.63,71.26,58.24,40.77,17.37,69.84,40.00,26.13,124.61,226.46,103.46,46.50,56.94,100.38,55.00,23.43,36.43,66.49,38.18,18.62,5.37,15.36,0.00,20.37,78.72,104.03,99.61,7.72,32.61,47.48,22.00,10.34,18.33,22.23,19.00,10.00,11.75,4.82,9.00,12.64,11.50,216.00,7.00,27.27,23.32,469.00,6.00,8.08,6.66,113.00,6.00,15.56,12.38,253.00,4.00,3.53,2.69,54.00,3.00,0,휴식 (Relax)
11.00,13.62,2.12,9.62,2.94,44.12,55.03,93.98,35.78,35.09,39.75,48.22,16.00,38.18,78.98,240.62,87.01,71.82,63.74,45.94,0.00,23.43,36.43,66.49,38.18,18.62,5.37,15.36,0.00,41.61,69.90,125.41,77.78,28.25,20.92,33.23,0.00,5.91,10.53,26.76,11.00,13.66,11.80,6.49,17.00,12.61,11.38,192.00,6.00,25.69,21.16,436.00,6.00,8.08,6.66,118.00,6.00,15.50,12.55,231.00,6.00,3.42,2.59,57.00,7.00,0,휴식 (Relax)
3.50,23.94,-3.50,10.31,-0.06,36.55,50.49,89.20,40.00,42.78,46.77,43.97,8.00,49.17,79.52,251.62,76.01,62.23,53.01,56.80,11.00,23.25,30.50,71.07,34.21,14.89,9.49,20.26,6.00,30.93,65.21,119.44,77.00,32.39,28.81,25.85,11.00,5.91,10.53,26.76,11.00,13.66,11.80,6.49,17.00,12.32,10.94,200.00,6.00,26.19,21.67,436.00,6.00,8.12,6.81,124.00,7.00,14.79,11.77,220.00,6.00,3.42,2.59,57.00,7.00,0,휴식 (Relax)
-3.50,3.31,-3.12,-10.31,0.12,27.21,35.18,98.78,28.84,35.58,44.29,48.14,24.00,29.56,63.70,243.65,78.85,69.27,35.94,76.52,33.00,26.61,25.86,76.38,29.70,12.19,3.91,14.34,0.00,19.47,46.00,133.79,55.00,48.70,7.89,45.79,11.00,4.59,10.07,26.77,8.00,13.92,14.65,3.54,14.00,11.99,10.50,200.00,7.00,25.46,20.64,447.00,6.00,8.13,6.88,113.00,6.00,14.79,11.77,231.00,7.00,3.33,2.39,54.00,3.00,0,휴식 (Relax)
-10.50,-37.25,12.50,0.69,-1.75,31.45,21.68,114.09,17.89,25.05,34.55,50.19,8.00,46.61,10.42,287.25,29.70,15.26,63.49,53.99,22.00,12.53,34.41,81.03,21.02,10.06,21.64,8.50,22.00,19.47,46.00,133.79,55.00,48.70,7.89,45.79,11.00,3.89,8.76,28.67,8.25,11.96,12.93,5.28,16.00,12.24,10.81,192.00,6.00,26.97,22.72,447.00,6.00,8.49,7.06,119.00,6.00,14.79,11.77,231.00,7.00,3.36,2.50,54.00,3.00,0,휴식 (Relax)
12.00,15.00,6.19,10.31,0.12,19.12,33.05,113.73,11.31,2.77,13.69,67.91,16.00,8.32,54.32,251.69,68.31,46.82,83.65,82.05,66.00,10.96,34.45,86.02,16.03,10.17,17.76,3.51,17.00,18.09,61.39,135.36,33.00,57.60,18.60,27.92,11.00,5.18,10.74,27.42,6.32,10.91,12.67,6.81,18.00,12.33,11.00,200.00,6.00,26.39,21.50,480.00,7.00,8.63,7.34,125.00,6.00,14.79,11.77,220.00,6.00,3.33,2.39,54.00,3.00,0,휴식 (Relax)
19.00,34.25,-4.44,20.62,5.75,18.94,37.73,129.09,11.31,14.05,29.67,52.41,0.00,39.73,90.36,267.50,68.95,37.38,96.70,41.03,22.00,14.81,38.60,83.67,17.46,16.14,18.65,3.32,11.00,22.80,63.72,146.07,34.79,46.89,17.20,33.36,0.00,11.04,15.91,30.89,10.00,8.40,9.74,6.12,12.00,13.23,12.00,200.00,6.00,27.77,22.34,469.00,6.00,8.70,7.56,125.00,6.00,15.50,12.55,231.00,6.00,3.65,2.84,51.00,6.00,0,휴식 (Relax)
-4.00,23.25,-9.44,-11.00,-1.56,24.42,44.84,119.98,25.30,23.87,42.77,36.54,16.00,39.73,90.36,267.50,68.95,37.38,96.70,41.03,22.00,14.81,38.60,83.67,17.46,16.14,18.65,3.32,11.00,26.90,76.52,134.59,15.56,48.99,37.49,44.65,22.00,2.69,15.85,20.67,9.43,3.66,5.54,15.88,1.00,12.96,11.50,192.00,6.00,27.77,22.34,469.00,6.00,8.70,7.56,125.00,6.00,15.56,12.38,242.00,3.00,2.89,2.31,48.00,3.00,0,휴식 (Relax)
-20.00,-48.69,5.25,-11.00,0.31,24.42,44.84,119.98,25.30,23.87,42.77,36.54,16.00,53.16,132.39,253.35,109.40,59.92,52.14,105.22,87.00,6.34,28.79,65.02,32.25,33.80,6.55,17.83,32.00,26.90,76.52,134.59,15.56,48.99,37.49,44.65,22.00,2.46,14.07,20.62,7.81,3.68,5.31,17.87,1.00,12.96,11.50,200.00,6.00,30.32,25.89,512.00,6.00,7.98,6.91,131.00,7.00,15.56,12.38,220.00,3.00,2.87,2.23,47.00,3.00,0,휴식 (Relax)
-12.00,-16.69,-5.75,-2.06,0.00,24.42,44.84,119.98,25.30,23.87,42.77,36.54,16.00,53.16,132.39,253.35,109.40,59.92,52.14,105.22,87.00,6.34,28.79,65.02,32.25,33.80,6.55,17.83,32.00,7.83,56.79,103.58,24.60,45.26,43.09,55.98,11.00,5.34,9.38,16.17,11.66,8.20,9.38,13.67,4.00,12.96,11.50,208.00,6.00,30.32,25.89,512.00,6.00,7.98,6.91,125.00,7.00,13.03,10.83,209.00,6.00,2.60,1.88,44.00,3.00,0,휴식 (Relax)
18.00,32.88,-9.38,7.56,5.50,11.09,50.84,119.16,46.65,27.67,15.21,42.52,48.00,34.95,104.68,194.30,186.68,114.27,42.51,83.82,0.00,17.16,8.21,43.95,52.50,47.18,16.63,14.84,10.00,27.08,67.78,106.06,39.66,23.69,22.08,38.64,11.00,12.15,10.06,10.84,17.20,6.98,3.28,18.92,4.00,13.42,12.00,216.00,6.00,28.87,23.25,513.00,7.00,7.82,6.88,130.00,7.00,12.73,10.74,176.00,6.00,2.92,2.31,48.00,7.00,0,휴식 (Relax)
-5.00,-0.12,2.31,8.94,2.31,6.23,35.69,103.90,56.57,42.99,2.54,56.49,64.00,34.95,104.68,194.30,186.68,114.27,42.51,83.82,0.00,28.05,2.93,37.33,50.25,37.66,9.67,7.87,21.00,16.12,46.00,84.49,55.00,19.97,7.89,20.78,33.00,14.52,12.97,12.98,15.65,3.99,3.13,17.69,1.00,13.23,11.62,232.00,7.00,28.87,23.25,524.00,7.00,7.13,6.19,130.00,8.00,10.45,9.20,154.00,6.00,2.97,2.48,48.00,6.00,0,휴식 (Relax)
-3.50,11.56,-8.00,-22.00,-5.19,28.19,16.34,89.91,75.47,45.78,25.08,32.52,40.00,26.52,93.69,183.52,197.03,117.41,48.33,74.61,11.00,38.05,13.61,44.81,39.32,37.06,10.71,16.80,10.00,42.07,26.94,70.80,79.32,13.04,26.94,52.23,0.00,12.13,7.55,6.98,23.09,7.64,7.55,19.75,7.00,12.32,10.38,208.00,6.00,28.47,22.77,524.00,6.00,7.40,6.50,125.00,8.00,11.67,9.62,176.00,3.00,3.21,2.51,56.00,7.00,0,휴식 (Relax)
-3.50,-48.00,6.69,-10.31,-1.88,28.19,16.34,89.91,75.47,45.78,25.08,32.52,40.00,81.63,74.48,187.84,187.30,30.97,39.56,160.59,76.00,26.95,16.37,27.46,42.15,20.95,22.23,37.80,11.00,53.07,34.49,80.02,73.79,13.74,22.47,41.51,11.00,14.79,10.50,10.78,22.09,4.82,7.33,16.31,2.00,12.32,10.38,208.00,6.00,29.81,25.38,556.00,7.00,6.82,6.19,131.00,9.00,11.97,10.40,176.00,6.00,3.16,2.39,54.00,3.00,0,휴식 (Relax)
-3.50,-14.62,11.62,20.62,-1.88,28.19,16.34,89.91,75.47,45.78,25.08,32.52,40.00,103.57,94.82,209.73,165.47,47.21,32.02,139.65,54.00,33.84,33.34,37.46,27.20,37.76,23.84,23.02,6.00,26.56,3.49,57.10,104.36,46.70,49.07,25.08,44.00,14.79,10.50,10.78,22.09,4.82,7.33,16.31,2.00,12.32,10.38,192.00,6.00,30.01,26.17,534.00,6.00,7.36,6.58,126.00,8.00,12.83,11.17,209.00,7.00,3.16,2.39,54.00,3.00,0,휴식 (Relax)
18.00,34.94,-9.38,8.25,2.81,43.74,24.23,93.74,64.00,33.58,30.81,38.52,0.00,46.20,40.50,185.46,196.92,91.56,111.25,94.38,33.00,21.42,25.37,23.92,38.83,44.90,39.35,20.80,22.00,30.40,23.56,71.88,99.61,43.91,29.95,26.34,22.00,9.81,8.08,12.95,22.20,2.78,2.95,21.27,7.00,12.17,10.75,184.00,6.00,28.93,24.42,546.00,7.00,7.61,6.88,148.00,9.00,12.60,11.00,209.00,7.00,3.21,2.51,56.00,7.00,0,휴식 (Relax)
-5.00,1.25,-3.69,-2.75,-0.50,28.77,15.00,77.80,80.00,22.70,36.21,53.33,16.00,50.22,49.10,195.40,187.86,93.73,102.18,92.74,22.00,12.90,32.28,29.38,33.84,51.50,30.85,16.81,11.00,30.40,23.56,71.88,99.61,43.91,29.95,26.34,22.00,5.19,11.47,17.84,17.26,2.22,5.70,16.54,2.00,11.96,10.25,208.00,7.00,28.84,23.72,557.00,6.00,7.48,6.65,148.00,9.00,12.60,11.00,209.00,7.00,2.92,2.31,51.00,7.00,0,휴식 (Relax)
-4.00,-29.00,2.31,-12.38,-0.31,12.82,27.15,71.68,81.58,38.63,42.70,37.38,0.00,32.83,9.99,165.85,216.37,137.45,104.84,82.10,22.00,12.90,32.28,29.38,33.84,51.50,30.85,16.81,11.00,10.32,29.95,76.65,99.61,34.91,23.56,38.88,44.00,7.36,8.50,17.43,18.03,4.29,7.05,14.54,1.00,11.66,9.50,200.00,7.00,29.63,25.62,579.00,7.00,7.48,6.65,148.00,9.00,12.83,11.17,220.00,7.00,2.84,2.09,48.00,6.00,0,휴식 (Relax)
-11.00,-4.94,-3.69,-11.00,-5.00,5.00,42.70,84.69,65.97,36.83,27.15,52.06,16.00,41.12,37.57,184.89,194.45,125.50,77.78,99.25,11.00,12.90,32.28,29.38,33.84,51.50,30.85,16.81,11.00,12.82,51.88,98.64,77.78,19.62,40.80,19.19,22.00,10.91,7.00,22.05,13.42,6.96,9.11,16.56,4.00,11.96,9.50,200.00,6.00,28.89,24.70,579.00,7.00,7.48,6.65,154.00,10.00,12.90,11.00,198.00,3.00,3.12,2.25,53.00,3.00,0,휴식 (Relax)
12.00,26.69,-3.69,9.62,5.62,11.46,36.21,72.20,71.55,52.36,15.00,64.83,32.00,40.81,21.71,163.99,212.19,143.70,55.85,119.18,33.00,12.90,32.28,29.38,33.84,51.50,30.85,16.81,11.00,14.42,38.26,91.96,83.77,2.43,62.13,6.42,0.00,9.16,4.92,18.54,16.97,12.53,15.09,18.53,10.00,12.33,10.50,216.00,7.00,29.66,25.90,568.00,7.00,7.48,6.65,137.00,9.00,12.83,11.17,209.00,7.00,3.44,2.77,62.00,7.00,0,휴식 (Relax)
-4.50,-8.38,7.69,8.94,-0.50,18.76,41.04,75.31,64.50,48.33,15.36,60.60,24.00,66.24,44.34,165.46,195.43,118.56,81.08,86.18,0.00,8.89,28.19,25.05,32.39,47.20,35.32,10.84,5.00,25.30,43.09,101.29,73.79,9.86,56.79,11.61,11.00,10.11,4.14,19.86,15.62,12.46,13.67,18.44,8.00,11.99,10.19,208.00,7.00,27.95,23.58,546.00,7.00,6.93,6.23,142.00,10.00,13.03,11.69,198.00,6.00,3.39,2.69,66.00,8.00,0,휴식 (Relax)
-3.50,3.31,-7.31,-22.00,-0.50,12.46,25.08,59.34,73.76,60.10,16.34,60.99,8.00,55.33,33.98,154.82,205.34,123.25,84.26,76.11,11.00,17.45,12.41,35.11,16.76,43.16,37.09,25.99,21.00,11.18,12.89,77.62,93.34,39.41,75.11,44.46,44.00,10.11,4.14,19.86,15.62,12.46,13.67,18.44,8.00,11.65,9.25,200.00,7.00,27.74,22.98,535.00,8.00,6.91,6.02,147.00,10.00,14.02,12.38,220.00,5.00,3.39,2.69,60.00,7.00,0,휴식 (Relax)
-9.50,-15.25,3.31,1.38,-2.00,39.88,20.42,57.84,53.67,36.27,38.77,52.04,40.00,13.73,52.39,128.75,188.73,68.63,118.23,120.16,44.00,11.54,17.84,29.92,16.03,37.50,42.56,31.13,27.00,32.87,9.11,90.53,79.32,41.46,53.11,24.91,22.00,2.78,12.09,21.21,12.17,9.22,9.47,13.91,16.00,10.67,7.44,184.00,6.00,26.40,21.88,546.00,9.00,6.93,6.15,153.00,11.00,12.83,11.17,209.00,7.00,3.12,2.25,54.00,3.00,0,휴식 (Relax)
13.50,18.44,7.31,21.31,2.69,24.08,4.88,42.13,68.35,47.16,54.04,48.30,56.00,21.28,63.30,137.30,177.90,71.98,107.27,113.48,33.00,5.10,28.44,36.39,1.00,49.85,28.44,24.35,11.00,9.73,27.33,60.38,108.34,74.45,37.83,29.67,11.00,7.62,9.55,16.21,17.12,13.92,5.89,11.01,21.00,11.21,8.75,192.00,7.00,25.78,21.19,503.00,9.00,6.91,6.19,142.00,10.00,13.73,11.77,231.00,7.00,3.16,2.43,57.00,7.00,0,휴식 (Relax)
4.00,24.69,-3.00,-11.69,-0.31,14.10,19.36,34.41,64.00,28.32,46.75,62.92,32.00,55.38,61.90,80.97,180.45,56.16,82.57,121.89,43.00,5.90,28.64,25.82,12.00,49.02,28.64,28.98,0.00,9.73,27.33,60.38,108.34,74.45,37.83,29.67,11.00,7.62,9.55,16.21,17.12,13.92,5.89,11.01,21.00,10.20,8.50,192.00,7.00,23.68,19.52,482.00,9.00,6.69,5.88,142.00,10.00,13.73,11.77,253.00,8.00,3.16,2.43,60.00,8.00,0,휴식 (Relax)
-12.00,1.31,-3.00,-0.69,-0.31,14.10,19.36,34.41,64.00,28.32,46.75,62.92,32.00,75.62,83.72,95.45,159.20,72.62,67.23,106.79,21.00,5.90,28.64,25.82,12.00,49.02,28.64,28.98,0.00,9.73,27.33,60.38,108.34,74.45,37.83,29.67,11.00,7.62,9.55,16.21,17.12,13.92,5.89,11.01,21.00,10.20,8.50,176.00,7.00,23.15,18.14,449.00,8.00,6.69,5.88,137.00,10.00,13.73,11.77,253.00,7.00,3.16,2.43,54.00,7.00,0,휴식 (Relax)
-10.00,-17.25,-3.31,-10.31,0.06,20.68,36.21,25.23,71.55,5.02,15.00,30.96,64.00,50.63,53.41,50.31,182.24,122.75,14.41,63.92,34.00,4.38,23.77,21.43,17.00,52.79,23.77,24.06,5.00,12.73,43.09,50.02,101.41,54.60,56.79,50.82,33.00,6.85,4.99,10.77,17.46,7.98,7.29,5.03,27.00,9.17,7.00,152.00,6.00,21.85,17.72,438.00,9.00,6.42,5.60,126.00,9.00,13.73,11.77,264.00,9.00,2.79,1.96,51.00,5.00,0,휴식 (Relax)
-2.00,-5.56,2.69,1.38,0.25,20.68,36.21,25.23,71.55,5.02,15.00,30.96,64.00,55.55,60.24,56.25,173.10,122.44,25.33,73.66,23.00,4.38,23.77,21.43,17.00,52.79,23.77,24.06,5.00,22.78,53.89,58.88,90.71,54.25,53.89,42.23,22.00,9.08,6.43,11.60,14.56,9.07,4.32,7.80,24.00,9.17,7.00,160.00,6.00,21.86,17.81,438.00,9.00,6.42,5.60,121.00,9.00,13.40,11.17,242.00,9.00,2.68,1.84,43.00,4.00,0,휴식 (Relax)
5.50,16.44,-3.62,10.31,-0.06,18.60,32.65,22.63,75.47,9.83,18.49,36.73,56.00,55.55,60.24,56.25,173.10,122.44,25.33,73.66,23.00,9.00,25.50,23.10,12.00,47.82,25.50,20.07,10.00,21.37,44.04,36.76,88.68,28.76,77.76,41.49,11.00,4.35,1.47,6.60,16.64,7.25,2.80,12.04,19.00,9.26,7.44,168.00,7.00,21.86,17.81,395.00,9.00,6.12,5.33,111.00,9.00,12.58,10.48,242.00,7.00,2.38,1.48,40.00,6.00,0,휴식 (Relax)
5.00,22.69,-7.62,-1.38,2.62,22.51,36.72,29.72,68.82,5.91,21.06,33.69,64.00,25.33,51.63,88.48,118.98,88.48,82.29,25.33,99.00,7.16,11.69,7.18,20.00,42.47,40.93,19.32,26.00,31.89,52.67,44.92,77.78,39.63,66.97,34.68,0.00,0.77,3.77,6.69,12.73,12.09,2.40,9.41,24.00,9.33,7.75,168.00,7.00,18.84,15.90,374.00,9.00,6.14,5.16,110.00,9.00,12.22,9.97,220.00,7.00,2.42,1.69,43.00,7.00,0,휴식 (Relax)
-10.50,9.62,-6.25,10.31,-0.50,15.98,28.84,24.55,73.76,13.68,28.84,35.48,72.00,52.41,84.47,118.55,93.34,61.50,55.03,26.73,66.00,29.02,10.32,21.60,18.87,26.54,25.49,16.34,4.00,21.09,41.91,35.86,80.08,43.80,61.72,26.58,11.00,2.55,5.54,8.69,11.40,11.11,2.30,9.52,22.00,9.68,8.12,160.00,7.00,18.19,15.30,330.00,6.00,5.15,4.22,88.00,8.00,11.32,9.11,220.00,8.00,2.35,1.62,41.00,7.00,0,휴식 (Relax)
-1.00,-49.94,8.75,-10.31,-2.19,10.59,16.00,42.89,57.69,20.51,16.00,26.45,48.00,62.25,59.57,144.96,69.26,39.96,101.34,98.87,21.00,16.18,11.67,16.29,33.53,11.06,33.64,24.63,12.00,13.27,35.67,47.18,59.24,59.99,57.67,47.19,11.00,3.31,5.87,8.24,8.06,14.95,7.18,9.68,17.00,7.94,6.38,144.00,6.00,20.75,16.95,362.00,9.00,5.39,4.69,99.00,9.00,11.32,9.11,231.00,9.00,2.32,1.43,40.00,6.00,0,휴식 (Relax)
-1.00,-16.56,-2.25,-19.94,-4.88,10.59,16.00,42.89,57.69,20.51,16.00,26.45,48.00,83.76,80.35,166.49,48.75,23.06,79.96,82.46,1.00,16.18,11.67,16.29,33.53,11.06,33.64,24.63,12.00,32.66,53.54,68.20,55.00,43.12,74.86,25.52,11.00,8.30,10.77,13.19,4.47,11.18,4.46,11.32,22.00,7.94,6.38,144.00,6.00,21.16,17.81,361.00,8.00,5.39,4.69,104.00,9.00,12.43,10.57,231.00,8.00,2.64,1.69,43.00,3.00,0,휴식 (Relax)
14.00,-6.94,8.44,22.00,2.94,17.02,0.00,49.90,50.60,28.18,0.00,39.32,64.00,62.42,61.93,163.54,61.52,39.53,71.71,77.41,23.00,17.44,15.37,19.82,28.79,15.80,37.44,25.48,17.00,3.20,23.96,71.36,22.00,64.79,107.36,19.51,44.00,5.60,8.55,12.03,2.24,12.80,6.70,13.87,25.00,8.72,7.50,152.00,7.00,20.00,16.44,350.00,8.00,5.73,5.08,109.00,9.00,13.47,11.00,275.00,5.00,2.75,1.84,46.00,7.00,0,휴식 (Relax)
5.00,13.69,-7.25,-11.00,-0.38,32.74,16.00,65.63,35.78,14.58,16.00,23.49,48.00,47.33,63.29,183.50,48.30,26.01,63.29,74.01,1.00,14.33,15.36,21.82,30.89,19.28,38.37,25.35,22.00,3.20,23.96,71.36,22.00,64.79,107.36,19.51,44.00,4.85,10.17,16.23,3.16,8.11,2.12,8.91,20.00,8.43,7.38,136.00,6.00,20.24,16.77,339.00,8.00,5.99,5.31,125.00,10.00,13.47,11.00,286.00,5.00,2.42,1.69,38.00,7.00,0,휴식 (Relax)
-9.50,4.06,-6.94,0.69,2.81,11.37,17.00,64.47,32.98,32.64,37.08,4.94,24.00,56.11,45.97,168.41,68.62,44.69,45.97,68.46,21.00,10.73,19.64,26.79,26.63,21.35,41.14,27.34,17.00,8.63,18.79,67.26,11.00,67.26,109.49,8.63,33.00,3.54,7.27,14.06,3.61,8.81,3.63,6.03,17.00,8.11,6.88,136.00,6.00,19.23,15.57,317.00,7.00,6.23,5.55,114.00,9.00,13.17,10.48,297.00,10.00,2.07,1.41,35.00,7.00,0,휴식 (Relax)
-16.50,-27.56,-1.25,-29.56,-2.06,16.20,32.98,80.06,17.89,23.68,32.98,13.83,40.00,64.33,23.97,179.43,65.00,32.70,67.97,81.25,1.00,5.63,30.30,31.72,22.36,10.58,30.30,20.05,28.00,51.30,29.52,104.82,45.35,23.72,75.25,52.52,77.00,3.16,5.58,15.02,5.39,6.81,1.69,7.63,19.00,9.15,7.62,144.00,6.00,20.43,17.12,339.00,7.00,5.78,4.84,103.00,8.00,14.92,12.12,297.00,10.00,2.14,1.47,40.00,8.00,0,휴식 (Relax)
-0.50,-4.88,4.06,-8.25,-4.75,16.20,32.98,80.06,17.89,23.68,32.98,13.83,40.00,66.91,17.66,190.25,54.00,25.36,60.60,71.46,10.00,12.77,25.89,38.63,11.70,14.49,21.99,13.06,39.00,41.91,26.62,97.08,44.00,19.31,64.27,62.72,88.00,5.12,7.01,19.96,5.83,9.82,5.91,6.23,14.00,9.15,7.62,152.00,6.00,20.42,17.12,339.00,6.00,5.65,4.92,98.00,8.00,14.29,11.34,297.00,9.00,2.46,1.84,41.00,3.00,0,휴식 (Relax)
6.50,4.75,4.06,13.06,2.94,1.04,37.08,89.84,8.00,11.62,17.00,15.51,24.00,71.98,22.02,186.74,58.31,5.52,66.84,49.68,32.00,12.77,25.89,38.63,11.70,14.49,21.99,13.06,39.00,37.20,34.84,102.22,55.00,11.53,72.94,55.12,77.00,4.97,2.14,19.26,10.44,9.57,9.46,9.63,9.00,9.04,7.69,136.00,6.00,20.04,16.34,317.00,6.00,5.65,4.92,93.00,8.00,14.66,11.95,297.00,10.00,2.54,1.84,44.00,8.00,0,휴식 (Relax)
7.00,15.75,4.38,3.44,2.94,7.83,29.56,82.34,16.00,17.86,12.25,22.81,16.00,71.98,22.02,186.74,58.31,5.52,66.84,49.68,32.00,8.20,21.05,39.01,7.21,15.19,18.47,17.78,34.00,41.67,13.67,80.50,59.24,10.58,79.67,52.94,55.00,4.97,2.14,19.26,10.44,9.57,9.46,9.63,9.00,8.43,7.12,128.00,6.00,20.04,16.34,317.00,6.00,5.27,4.53,82.00,7.00,13.31,10.74,275.00,9.00,2.54,1.84,41.00,7.00,0,휴식 (Relax)
-8.00,6.12,-6.31,2.75,5.56,23.11,16.00,83.52,22.63,11.10,16.00,6.88,32.00,52.43,41.00,170.25,69.66,16.67,47.99,68.80,10.00,6.54,16.85,43.87,6.08,10.22,23.45,12.83,39.00,42.23,20.20,83.51,49.19,18.55,76.71,59.01,44.00,10.86,5.48,23.93,5.00,5.57,8.00,15.57,3.00,8.49,7.00,128.00,3.00,18.88,15.14,306.00,6.00,5.50,4.77,93.00,8.00,13.19,10.31,264.00,8.00,2.91,2.30,44.00,7.00,0,휴식 (Relax)
-15.50,-14.50,4.31,-28.19,-7.00,30.19,17.89,91.34,17.89,3.74,17.89,14.30,24.00,30.99,61.78,179.42,54.41,20.77,55.41,56.23,32.00,6.94,18.62,40.69,1.00,8.91,28.27,8.30,45.00,36.85,37.05,110.26,45.35,35.65,52.36,89.23,11.00,4.47,3.00,26.25,10.77,11.67,6.56,21.97,4.00,9.15,7.62,136.00,6.00,19.18,15.75,306.00,6.00,5.60,5.02,104.00,9.00,15.05,12.29,286.00,8.00,3.43,2.62,57.00,4.00,0,휴식 (Relax)
22.50,16.44,3.94,4.12,-1.88,24.66,16.06,78.00,48.66,28.70,49.30,44.22,8.00,63.92,53.80,146.59,83.38,52.85,57.16,63.40,65.00,9.74,17.63,44.71,7.00,3.60,27.63,11.38,39.00,39.66,26.39,101.69,56.09,35.72,41.51,100.21,0.00,3.92,5.00,28.25,10.20,10.44,7.68,20.54,2.00,10.67,8.69,168.00,7.00,19.29,15.74,328.00,7.00,5.67,5.19,98.00,8.00,15.00,12.03,308.00,8.00,3.46,2.78,62.00,4.00,0,휴식 (Relax)
-1.50,4.75,-1.69,14.44,8.56,24.66,16.06,78.00,48.66,28.70,49.30,44.22,8.00,74.02,62.37,143.97,79.81,51.29,62.62,55.39,54.00,9.28,22.28,39.23,9.22,3.01,32.15,14.75,33.00,48.09,23.37,105.65,59.24,45.44,50.99,90.42,11.00,8.48,6.34,26.78,19.10,17.16,16.67,19.19,7.00,10.67,8.69,184.00,7.00,19.27,15.56,317.00,6.00,5.60,5.02,98.00,8.00,15.42,12.55,308.00,8.00,4.11,3.37,73.00,9.00,0,휴식 (Relax)
-8.50,5.44,3.94,4.12,-0.44,10.62,26.36,64.76,64.50,41.11,50.05,37.78,8.00,66.56,51.56,135.01,90.47,61.46,73.46,45.62,43.00,7.45,16.43,39.34,6.08,8.52,38.11,17.89,27.00,37.46,18.03,94.65,69.57,54.00,55.34,83.96,22.00,8.48,6.34,26.78,19.10,17.16,16.67,19.19,7.00,10.76,8.62,192.00,7.00,18.89,15.05,306.00,6.00,5.67,5.19,99.00,9.00,15.00,12.03,308.00,8.00,4.11,3.37,79.00,9.00,0,휴식 (Relax)
0.00,6.81,-7.06,-6.19,-2.12,4.49,34.26,67.33,64.00,34.96,43.57,37.30,0.00,63.76,43.48,116.63,88.01,49.21,57.09,67.48,65.00,7.45,16.43,39.34,6.08,8.52,38.11,17.89,27.00,26.53,10.19,91.31,73.79,57.41,59.38,86.64,11.00,8.30,5.57,23.52,24.08,19.05,17.23,15.73,2.00,10.58,8.00,184.00,3.00,17.60,14.02,295.00,6.00,5.67,5.19,110.00,10.00,15.05,12.29,308.00,9.00,4.09,3.28,78.00,8.00,0,휴식 (Relax)
-0.50,-2.81,3.25,-4.81,-2.00,11.65,30.12,59.33,72.00,38.60,35.62,35.41,8.00,75.72,59.26,123.70,66.01,37.52,59.78,46.92,43.00,8.24,22.00,31.65,13.42,5.85,38.47,20.20,16.00,13.48,12.75,109.69,55.00,35.42,39.13,91.17,33.00,9.66,7.39,24.61,24.00,17.06,15.54,17.49,4.00,10.38,7.69,176.00,6.00,17.00,13.34,241.00,6.00,5.44,4.91,105.00,10.00,14.54,11.69,286.00,8.00,4.12,3.38,76.00,5.00,0,휴식 (Relax)
